Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
56691,2016-08-15,18:32:20.4,40.41 N,0.26 E,7,0.6,Ml,Castelló,Local,ICGC,56691
56690,2016-08-15,12:49:26.1,41.95 N,3.02 E,10,0.2,Ml,Baix Empordà,Local,ICGC,56690
56689,2016-08-15,04:33:56.5,42.55 N,0.97 E,7,-0.6,Ml,Pallars Sobirà,Local,ICGC,56689
56688,2016-08-14,21:40:12.3,42.58 N,2.19 E,20,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,56688
56677,2016-08-14,01:23:04.7,42.55 N,1.00 E,12,0.8,Ml,Pallars Sobirà,Local,ICGC,56677
56676,2016-08-14,00:48:21.0,42.86 N,0.37 E,25,1.1,Ml,Hautes-Pyrénées,Local,ICGC,56676
56671,2016-08-13,16:08:30.2,41.80 N,2.94 E,10,0.3,Ml,Gironès,Local,ICGC,56671
56684,2016-08-13,07:09:57.6,41.84 N,2.57 E,7,0.4,Ml,Selva,Local,ICGC,56684
56681,2016-08-12,11:56:14.6,42.59 N,1.03 E,7,-0.1,Ml,Pallars Sobirà,Local,ICGC,56681
56646,2016-08-11,01:25:24.1,41.86 N,2.66 E,6,0.3,Ml,Selva,Local,ICGC,56646
56631,2016-08-10,12:02:24.6,42.98 N,0.29 E,12,1.7,Ml,Hautes-Pyrénées,Local,ICGC,56631
56611,2016-08-09,23:48:09.1,42.97 N,0.28 E,11,1.4,Ml,Hautes-Pyrénées,Local,ICGC,56611
56605,2016-08-08,23:43:48.4,42.59 N,1.04 E,10,0.3,Ml,Pallars Sobirà,Local,ICGC,56605
56596,2016-08-08,20:57:20.3,41.88 N,2.54 E,4,1.6,Ml,Selva,Local,ICGC,56596
56604,2016-08-08,20:20:00.9,41.68 N,2.66 E,3,0.4,Ml,Maresme,Local,ICGC,56604
56603,2016-08-08,20:02:07.2,41.69 N,2.65 E,4,-0.1,Ml,Maresme,Local,ICGC,56603
56602,2016-08-08,07:12:36.2,42.48 N,2.13 E,8,0.2,Ml,Pyrénées-Orientales,Local,ICGC,56602
56601,2016-08-08,03:23:05.6,42.79 N,2.54 E,5,0.3,Ml,Pyrénées-Orientales,Local,ICGC,56601
56591,2016-08-07,23:40:16.7,41.93 N,2.76 E,17,0.1,Ml,Gironès,Local,ICGC,56591
56576,2016-08-07,20:21:55.4,42.43 N,2.26 E,10,0.3,Ml,Ripollès,Local,ICGC,56576
56584,2016-08-07,09:17:16.9,42.58 N,0.71 E,4,0.3,Ml,Huesca,Local,ICGC,56584
56583,2016-08-07,08:03:17.1,42.21 N,2.52 E,0,0.4,Ml,Garrotxa,Local,ICGC,56583
56582,2016-08-06,23:45:32.6,43.00 N,0.27 E,16,0.5,Ml,Hautes-Pyrénées,Local,ICGC,56582
56571,2016-08-05,11:01:06.2,42.80 N,1.79 E,0,1.2,Ml,Ariège,Local,ICGC,56571
56572,2016-08-05,11:00:21.4,42.80 N,1.79 E,5,1.0,Ml,Ariège,Local,ICGC,56572
56566,2016-08-05,09:16:17.1,42.70 N,2.09 E,9,0.9,Ml,Ariège,Local,ICGC,56566
56561,2016-08-04,18:58:09.9,42.96 N,0.17 E,8,2.2,Ml,Hautes-Pyrénées,Local,ICGC,56561
56547,2016-08-03,22:55:35.5,42.43 N,1.94 E,8,-0.2,Ml,Pyrénées-Orientales,Local,ICGC,56547
56534,2016-08-03,02:49:14.1,42.45 N,2.20 E,11,0.2,Ml,Pyrénées-Orientales,Local,ICGC,56534
56533,2016-08-02,21:02:58.3,41.48 N,2.85 E,2,0.4,Ml,Costa Maresme,Local,ICGC,56533
56532,2016-08-02,19:03:29.9,42.34 N,0.80 E,7,0.4,Ml,Alta Ribagorça,Local,ICGC,56532
56531,2016-08-02,15:20:58.0,42.92 N,0.68 E,8,0.7,Ml,Haute-Garonne,Local,ICGC,56531
56511,2016-08-02,00:59:30.6,41.78 N,2.89 E,10,1.0,Ml,Gironès,Local,ICGC,56511
56516,2016-08-01,21:32:23.6,41.85 N,1.78 E,11,0.5,Ml,Bages,Local,ICGC,56516
56502,2016-07-31,21:01:06.3,41.50 N,2.14 E,7,0.7,Ml,Vallès Occidental,Local,ICGC,56502
56486,2016-07-31,15:06:57.3,42.32 N,2.17 E,7,0.5,Ml,Ripollès,Local,ICGC,56486
56481,2016-07-31,11:23:35.2,42.23 N,1.38 E,1,1.3,Ml,Alt Urgell,Local,ICGC,56481
56498,2016-07-30,19:39:58.7,41.43 N,1.69 E,5,0.6,Ml,Alt Penedès,Local,ICGC,56498
56497,2016-07-30,19:29:39.2,42.71 N,0.60 E,5,0.7,Ml,Haute-Garonne,Local,ICGC,56497
56492,2016-07-29,20:37:33.6,42.66 N,1.94 E,11,-0.1,Ml,Ariège,Local,ICGC,56492
56456,2016-07-28,21:04:30.5,42.73 N,2.00 E,5,0.3,Ml,Ariège,Local,ICGC,56456
56436,2016-07-28,08:43:10.9,42.22 N,1.38 E,0,1.1,Ml,Alt Urgell,Local,ICGC,56436
56431,2016-07-28,02:14:57.9,42.53 N,0.61 E,19,0.1,Ml,Huesca,Local,ICGC,56431
56426,2016-07-27,19:06:35.6,42.42 N,0.97 E,12,-0.6,Ml,Pallars Jussà,Local,ICGC,56426
56422,2016-07-27,15:37:48.0,42.34 N,1.34 E,3,1.4,Ml,Alt Urgell,Local,ICGC,56422
56416,2016-07-26,22:43:17.5,42.33 N,1.44 E,4,-0.1,Ml,Alt Urgell,Local,ICGC,56416
56406,2016-07-26,00:34:45.4,42.75 N,0.84 E,12,0.1,Ml,Val d'Aran,Local,ICGC,56406
56401,2016-07-25,23:51:30.4,42.54 N,1.52 E,10,-0.6,Ml,Andorra,Local,ICGC,56401
56396,2016-07-25,22:11:54.6,42.46 N,0.96 E,6,0.6,Ml,Pallars Jussà,Local,ICGC,56396
56391,2016-07-25,10:02:20.2,42.21 N,1.37 E,3,2.1,Ml,Alt Urgell,Local,ICGC,56391
56388,2016-07-24,18:01:17.6,41.09 N,1.18 E,1,1.0,Ml,Tarragonès,Local,ICGC,56388
56387,2016-07-24,04:45:45.3,42.47 N,1.07 E,16,-0.6,Ml,Pallars Sobirà,Local,ICGC,56387
56386,2016-07-24,03:02:10.7,41.87 N,2.95 E,15,0.3,Ml,Baix Empordà,Local,ICGC,56386
56382,2016-07-22,21:16:48.8,42.63 N,0.75 E,0,0.5,Ml,Val d'Aran,Local,ICGC,56382
56361,2016-07-21,11:56:56.0,42.86 N,1.53 E,4,0.5,Ml,Ariège,Local,ICGC,56361
56332,2016-07-21,04:02:22.9,42.48 N,1.02 E,5,0.8,Ml,Pallars Sobirà,Local,ICGC,56332
56341,2016-07-21,03:12:25.1,41.63 N,1.98 E,8,0.5,Ml,Vallès Occidental,Local,ICGC,56341
56316,2016-07-20,00:21:35.8,42.68 N,0.65 E,12,-0.1,Ml,Huesca,Local,ICGC,56316
56321,2016-07-19,09:17:47.1,42.97 N,0.85 E,12,0.5,Ml,Haute-Garonne,Local,ICGC,56321
56311,2016-07-19,03:05:53.2,42.67 N,2.01 E,17,0.2,Ml,Ariège,Local,ICGC,56311
56301,2016-07-18,18:47:03.5,42.52 N,0.80 E,16,-0.3,Ml,Alta Ribagorça,Local,ICGC,56301
56296,2016-07-17,09:52:38.8,42.33 N,2.42 E,14,0.1,Ml,Ripollès,Local,ICGC,56296
56291,2016-07-16,20:05:51.3,41.64 N,1.98 E,5,0.4,Ml,Vallès Occidental,Local,ICGC,56291
56244,2016-07-16,19:33:19.7,41.64 N,1.98 E,5,2.0,Ml,Vallès Occidental,Local,ICGC,56244
56242,2016-07-16,19:31:14.4,41.63 N,1.97 E,5,3.0,Ml,Vallès Occidental,Local,ICGC,56242
56286,2016-07-16,18:09:34.4,41.84 N,3.23 E,6,0.7,Ml,Costa Baix Empordà,Local,ICGC,56286
56237,2016-07-16,03:04:32.3,42.55 N,1.26 E,11,0.4,Ml,Pallars Sobirà,Local,ICGC,56237
56285,2016-07-15,21:38:09.6,41.83 N,2.80 E,13,0.2,Ml,Selva,Local,ICGC,56285
56219,2016-07-13,08:19:18.6,42.92 N,0.28 E,7,1.3,Ml,Hautes-Pyrénées,Local,ICGC,56219
56217,2016-07-13,04:40:29.9,42.76 N,2.14 E,5,1.0,Ml,Aude,Local,ICGC,56217
56226,2016-07-12,19:15:52.1,41.82 N,2.90 E,13,0.2,Ml,Gironès,Local,ICGC,56226
56208,2016-07-12,06:44:28.8,42.49 N,1.44 E,9,0.4,Ml,Andorra,Local,ICGC,56208
56213,2016-07-12,01:06:43.1,42.63 N,0.94 E,15,0.1,Ml,Val d'Aran,Local,ICGC,56213
56202,2016-07-11,01:58:47.5,42.92 N,1.97 E,20,0.1,Ml,Ariège,Local,ICGC,56202
56201,2016-07-11,01:49:27.5,42.41 N,1.55 E,9,-0.7,Ml,Alt Urgell,Local,ICGC,56201
56209,2016-07-11,00:42:05.5,42.29 N,0.50 E,9,0.2,Ml,Huesca,Local,ICGC,56209
56200,2016-07-11,00:23:56.3,42.67 N,2.00 E,12,-0.2,Ml,Ariège,Local,ICGC,56200
56187,2016-07-09,08:42:22.5,40.85 N,1.04 E,5,1.4,Ml,Costa Baix Camp,Local,ICGC,56187
56181,2016-07-09,04:07:50.8,42.42 N,2.15 E,5,0.7,Ml,Pyrénées-Orientales,Local,ICGC,56181
56173,2016-07-07,14:19:00.6,42.35 N,1.49 E,3,0.2,Ml,Alt Urgell,Local,ICGC,56173
56172,2016-07-07,13:34:38.6,42.34 N,1.57 E,6,-0.0,Ml,Alt Urgell,Local,ICGC,56172
56163,2016-07-07,10:46:16.4,42.40 N,1.55 E,6,1.1,Ml,Alt Urgell,Local,ICGC,56163
56153,2016-07-06,17:26:13.7,42.96 N,0.14 E,5,1.5,Ml,Hautes-Pyrénées,Local,ICGC,56153
56150,2016-07-06,16:55:32.8,41.81 N,3.03 E,9,1.1,Ml,Baix Empordà,Local,ICGC,56150
56147,2016-07-06,13:51:40.7,42.94 N,2.73 E,8,1.1,Ml,Aude,Local,ICGC,56147
56143,2016-07-06,06:38:36.3,40.94 N,1.31 E,5,1.4,Ml,Costa Tarragonès,Local,ICGC,56143
56131,2016-07-05,13:40:04.6,41.80 N,3.04 E,10,1.2,Ml,Baix Empordà,Local,ICGC,56131
56116,2016-07-04,03:26:52.3,42.64 N,0.92 E,7,0.3,Ml,Val d'Aran,Local,ICGC,56116
56091,2016-07-04,02:22:18.0,41.03 N,1.36 E,1,2.0,Ml,Costa Tarragonès,Local,ICGC,56091
56102,2016-07-03,22:28:57.3,41.47 N,2.60 E,5,0.8,Ml,Costa Maresme,Local,ICGC,56102
56098,2016-07-03,14:17:17.2,42.59 N,0.90 E,4,-0.4,Ml,Alta Ribagorça,Local,ICGC,56098
56096,2016-07-02,22:27:25.3,40.69 N,1.35 E,2,1.1,Ml,Mar Mediterrània - Balears,Local,ICGC,56096
56095,2016-07-02,17:16:17.4,42.62 N,0.95 E,7,-0.3,Ml,Val d'Aran,Local,ICGC,56095
56094,2016-07-02,15:18:48.0,40.94 N,1.80 E,4,0.8,Ml,Mar Mediterrània - Balears,Local,ICGC,56094
56092,2016-06-30,22:32:40.1,40.86 N,1.86 E,3,0.8,Ml,Mar Mediterrània - Balears,Local,ICGC,56092
56082,2016-06-30,10:53:40.7,42.90 N,1.34 E,6,1.1,Ml,Ariège,Local,ICGC,56082
56085,2016-06-30,08:15:26.6,42.63 N,1.12 E,21,0.5,Ml,Pallars Sobirà,Local,ICGC,56085
56084,2016-06-30,04:22:27.8,42.65 N,0.95 E,14,0.2,Ml,Val d'Aran,Local,ICGC,56084
56083,2016-06-30,02:26:27.0,42.65 N,2.20 E,14,0.1,Ml,Pyrénées-Orientales,Local,ICGC,56083
56079,2016-06-29,22:37:43.6,42.66 N,1.37 E,10,-0.5,Ml,Pallars Sobirà,Local,ICGC,56079
56073,2016-06-29,16:19:12.4,42.20 N,2.26 E,12,0.9,Ml,Ripollès,Local,ICGC,56073
56078,2016-06-29,11:40:12.0,42.59 N,1.05 E,4,0.7,Ml,Pallars Sobirà,Local,ICGC,56078
56052,2016-06-29,05:33:30.8,42.59 N,1.07 E,12,0.6,Ml,Pallars Sobirà,Local,ICGC,56052
56077,2016-06-29,02:53:44.7,42.47 N,2.00 E,11,0.2,Ml,Pyrénées-Orientales,Local,ICGC,56077
56051,2016-06-29,01:05:06.4,42.67 N,1.94 E,1,0.5,Ml,Ariège,Local,ICGC,56051
56076,2016-06-28,16:18:11.6,42.39 N,1.01 E,10,-0.8,Ml,Pallars Sobirà,Local,ICGC,56076
56036,2016-06-27,20:25:19.7,42.37 N,1.20 E,3,-0.5,Ml,Pallars Sobirà,Local,ICGC,56036
56031,2016-06-27,08:37:00.7,42.39 N,1.00 E,11,-0.8,Ml,Pallars Jussà,Local,ICGC,56031
56011,2016-06-27,04:32:51.1,42.18 N,2.86 E,10,0.3,Ml,Pla de l'Estany,Local,ICGC,56011
56023,2016-06-26,22:16:04.2,42.87 N,2.08 E,11,0.3,Ml,Aude,Local,ICGC,56023
56021,2016-06-26,13:30:03.8,42.24 N,1.73 E,7,0.4,Ml,Berguedà,Local,ICGC,56021
56020,2016-06-25,17:30:19.9,42.75 N,2.04 E,24,0.2,Ml,Aude,Local,ICGC,56020
56019,2016-06-25,03:35:56.8,42.66 N,2.09 E,12,0.1,Ml,Pyrénées-Orientales,Local,ICGC,56019
56018,2016-06-25,00:12:51.6,42.18 N,1.56 E,1,0.3,Ml,Solsonès,Local,ICGC,56018
56017,2016-06-24,02:14:06.3,42.31 N,1.32 E,9,-0.6,Ml,Alt Urgell,Local,ICGC,56017
56016,2016-06-24,01:48:23.7,41.77 N,2.80 E,8,0.2,Ml,Selva,Local,ICGC,56016
56015,2016-06-23,23:31:25.1,42.61 N,0.97 E,3,-0.5,Ml,Val d'Aran,Local,ICGC,56015
56014,2016-06-23,20:33:16.8,42.59 N,0.93 E,0,-0.7,Ml,Alta Ribagorça,Local,ICGC,56014
56013,2016-06-23,19:53:28.5,42.55 N,0.98 E,8,-0.1,Ml,Pallars Sobirà,Local,ICGC,56013
55991,2016-06-23,00:36:20.0,40.60 N,0.88 E,12,0.9,Ml,Costa Montsià,Local,ICGC,55991
55987,2016-06-22,23:09:13.4,42.60 N,0.87 E,10,-0.0,Ml,Alta Ribagorça,Local,ICGC,55987
55966,2016-06-21,09:03:14.9,42.55 N,0.94 E,0,-0.3,Ml,Alta Ribagorça,Local,ICGC,55966
55938,2016-06-20,01:14:08.1,41.81 N,2.90 E,10,0.7,Ml,Gironès,Local,ICGC,55938
55926,2016-06-20,01:01:40.8,42.11 N,2.74 E,4,0.5,Ml,Pla de l'Estany,Local,ICGC,55926
55931,2016-06-18,20:50:33.8,42.35 N,2.38 E,5,0.3,Ml,Ripollès,Local,ICGC,55931
55927,2016-06-17,23:56:19.5,42.60 N,1.99 E,19,0.2,Ml,Pyrénées-Orientales,Local,ICGC,55927
55911,2016-06-17,05:02:33.4,42.79 N,1.30 E,4,1.2,Ml,Ariège,Local,ICGC,55911
55918,2016-06-17,01:08:41.9,42.17 N,2.86 E,9,0.5,Ml,Pla de l'Estany,Local,ICGC,55918
55917,2016-06-17,00:35:11.5,42.56 N,0.96 E,1,-0.4,Ml,Alta Ribagorça,Local,ICGC,55917
55916,2016-06-17,00:14:21.3,42.38 N,1.52 E,11,-0.1,Ml,Alt Urgell,Local,ICGC,55916
55914,2016-06-16,18:56:05.0,42.18 N,2.87 E,11,0.3,Ml,Pla de l'Estany,Local,ICGC,55914
55901,2016-06-16,08:15:03.1,42.62 N,0.94 E,11,0.8,Ml,Val d'Aran,Local,ICGC,55901
55902,2016-06-15,21:27:02.3,42.18 N,2.85 E,14,-0.3,Ml,Pla de l'Estany,Local,ICGC,55902
55891,2016-06-15,05:49:16.6,42.45 N,2.09 E,9,0.8,Ml,Pyrénées-Orientales,Local,ICGC,55891
55895,2016-06-14,17:43:02.9,42.55 N,1.01 E,1,-0.6,Ml,Pallars Sobirà,Local,ICGC,55895
55882,2016-06-13,13:45:34.9,41.60 N,2.54 E,4,1.9,Ml,Maresme,Local,ICGC,55882
55856,2016-06-12,17:10:37.5,42.57 N,0.85 E,13,0.8,Ml,Alta Ribagorça,Local,ICGC,55856
55875,2016-06-12,00:47:12.9,42.60 N,0.88 E,9,0.2,Ml,Alta Ribagorça,Local,ICGC,55875
55851,2016-06-11,23:03:23.5,40.88 N,1.85 E,6,1.4,Ml,Mar Mediterrània - Balears,Local,ICGC,55851
55872,2016-06-11,19:27:56.5,42.53 N,1.43 E,7,-0.6,Ml,Alt Urgell,Local,ICGC,55872
55846,2016-06-11,12:41:38.8,42.18 N,2.85 E,5,1.8,Ml,Pla de l'Estany,Local,ICGC,55846
55841,2016-06-11,00:52:48.2,42.18 N,2.86 E,9,1.2,Ml,Pla de l'Estany,Local,ICGC,55841
55867,2016-06-11,00:14:25.4,42.18 N,2.86 E,14,0.1,Ml,Pla de l'Estany,Local,ICGC,55867
55975,2016-06-10,14:28:15.5,42.16 N,2.87 E,8,0.1,Ml,Pla de l'Estany,Local,ICGC,55975
55974,2016-06-10,14:09:36.6,42.17 N,2.87 E,3,1.0,Ml,Pla de l'Estany,Local,ICGC,55974
55827,2016-06-10,13:08:42.0,42.18 N,2.86 E,10,0.8,Ml,Pla de l'Estany,Local,ICGC,55827
55864,2016-06-10,11:58:43.6,42.18 N,2.86 E,10,0.3,Ml,Pla de l'Estany,Local,ICGC,55864
55811,2016-06-10,09:46:27.0,42.18 N,2.86 E,5,1.4,Ml,Pla de l'Estany,Local,ICGC,55811
55973,2016-06-10,09:41:25.7,42.16 N,2.76 E,2,-0.0,Ml,Pla de l'Estany,Local,ICGC,55973
55806,2016-06-10,08:45:09.5,42.17 N,2.86 E,10,0.3,Ml,Pla de l'Estany,Local,ICGC,55806
55825,2016-06-10,08:41:14.7,42.18 N,2.86 E,13,-0.2,Ml,Pla de l'Estany,Local,ICGC,55825
55801,2016-06-10,08:14:35.3,42.18 N,2.86 E,9,0.2,Ml,Pla de l'Estany,Local,ICGC,55801
55824,2016-06-10,08:06:55.3,42.17 N,2.87 E,11,0.3,Ml,Pla de l'Estany,Local,ICGC,55824
55823,2016-06-10,07:46:12.5,42.17 N,2.86 E,4,-0.4,Ml,Pla de l'Estany,Local,ICGC,55823
55822,2016-06-10,07:38:15.2,42.18 N,2.86 E,9,1.2,Ml,Pla de l'Estany,Local,ICGC,55822
55821,2016-06-10,07:22:27.5,42.18 N,2.86 E,10,0.2,Ml,Pla de l'Estany,Local,ICGC,55821
55862,2016-06-10,07:21:41.0,42.15 N,2.86 E,10,0.2,Ml,Pla de l'Estany,Local,ICGC,55862
55861,2016-06-10,07:20:17.3,42.18 N,2.85 E,4,0.4,Ml,Pla de l'Estany,Local,ICGC,55861
55972,2016-06-10,07:12:25.5,42.18 N,2.87 E,12,-0.1,Ml,Pla de l'Estany,Local,ICGC,55972
55797,2016-06-10,07:09:29.8,42.17 N,2.86 E,7,1.2,Ml,Pla de l'Estany,Local,ICGC,55797
55971,2016-06-10,07:08:22.8,42.17 N,2.87 E,8,-0.2,Ml,Pla de l'Estany,Local,ICGC,55971
55796,2016-06-10,07:04:14.4,42.18 N,2.85 E,5,1.1,Ml,Pla de l'Estany,Local,ICGC,55796
55970,2016-06-10,07:03:40.5,42.18 N,2.87 E,10,-0.0,Ml,Pla de l'Estany,Local,ICGC,55970
55969,2016-06-10,07:02:40.4,42.17 N,2.86 E,13,0.3,Ml,Pla de l'Estany,Local,ICGC,55969
55879,2016-06-10,07:01:09.7,42.18 N,2.89 E,8,0.1,Ml,Pla de l'Estany,Local,ICGC,55879
55792,2016-06-10,07:00:46.3,42.18 N,2.86 E,4,0.5,Ml,Pla de l'Estany,Local,ICGC,55792
55791,2016-06-10,06:57:52.6,42.18 N,2.87 E,10,3.6,Ml,Pla de l'Estany,Local,ICGC,55791
55968,2016-06-10,06:11:23.1,42.17 N,2.87 E,9,0.1,Ml,Pla de l'Estany,Local,ICGC,55968
55786,2016-06-10,06:09:43.0,42.18 N,2.86 E,5,2.5,Ml,Pla de l'Estany,Local,ICGC,55786
55781,2016-06-10,02:10:42.2,41.78 N,2.79 E,7,0.8,Ml,Selva,Local,ICGC,55781
55816,2016-06-09,10:25:38.7,42.61 N,1.06 E,12,-0.3,Ml,Pallars Sobirà,Local,ICGC,55816
55814,2016-06-09,04:27:55.2,42.62 N,1.32 E,10,0.3,Ml,Pallars Sobirà,Local,ICGC,55814
55813,2016-06-09,02:50:25.7,42.92 N,0.31 E,11,0.7,Ml,Hautes-Pyrénées,Local,ICGC,55813
55812,2016-06-09,01:05:21.7,42.37 N,1.39 E,16,-0.8,Ml,Alt Urgell,Local,ICGC,55812
55757,2016-06-08,18:49:22.0,42.51 N,1.06 E,10,0.2,Ml,Pallars Sobirà,Local,ICGC,55757
55756,2016-06-08,18:43:58.1,42.51 N,1.10 E,14,-0.5,Ml,Pallars Sobirà,Local,ICGC,55756
55751,2016-06-08,16:38:31.2,42.50 N,1.10 E,11,0.6,Ml,Pallars Sobirà,Local,ICGC,55751
55737,2016-06-08,08:21:01.2,42.61 N,0.99 E,0,-0.5,Ml,Pallars Sobirà,Local,ICGC,55737
55736,2016-06-08,00:54:00.1,41.76 N,2.82 E,10,0.4,Ml,Selva,Local,ICGC,55736
55728,2016-06-07,09:26:43.0,42.31 N,1.94 E,5,-0.1,Ml,Berguedà,Local,ICGC,55728
55731,2016-06-07,01:49:51.0,42.37 N,1.00 E,13,-0.5,Ml,Pallars Sobirà,Local,ICGC,55731
55721,2016-06-06,20:11:23.5,41.69 N,2.95 E,7,1.3,Ml,Costa Selva,Local,ICGC,55721
55698,2016-06-05,23:08:05.5,42.24 N,2.01 E,10,0.1,Ml,Berguedà,Local,ICGC,55698
55697,2016-06-05,17:33:24.5,42.68 N,0.90 E,0,0.5,Ml,Val d'Aran,Local,ICGC,55697
55676,2016-06-05,06:19:42.3,41.83 N,3.01 E,13,0.8,Ml,Baix Empordà,Local,ICGC,55676
55691,2016-06-05,05:50:24.6,42.56 N,1.00 E,10,-0.2,Ml,Pallars Sobirà,Local,ICGC,55691
55689,2016-06-05,04:27:58.5,41.80 N,2.76 E,9,0.2,Ml,Selva,Local,ICGC,55689
55688,2016-06-05,02:52:24.7,42.24 N,1.83 E,9,-0.1,Ml,Berguedà,Local,ICGC,55688
55687,2016-06-05,00:43:16.0,42.66 N,2.18 E,9,-0.1,Ml,Aude,Local,ICGC,55687
55671,2016-06-05,00:40:19.7,42.59 N,2.13 E,10,0.3,Ml,Pyrénées-Orientales,Local,ICGC,55671
55686,2016-06-05,00:30:14.6,42.41 N,1.55 E,6,-0.5,Ml,Alt Urgell,Local,ICGC,55686
55685,2016-06-04,23:25:20.5,41.63 N,2.52 E,7,0.4,Ml,Vallès Oriental,Local,ICGC,55685
55666,2016-06-04,21:17:19.3,42.37 N,1.67 E,7,0.4,Ml,Cerdanya,Local,ICGC,55666
55661,2016-06-03,23:03:08.9,42.58 N,0.82 E,8,0.4,Ml,Alta Ribagorça,Local,ICGC,55661
55682,2016-06-03,21:04:55.4,42.48 N,1.31 E,13,-0.4,Ml,Pallars Sobirà,Local,ICGC,55682
55681,2016-06-03,21:04:15.6,42.47 N,1.31 E,8,-0.2,Ml,Pallars Sobirà,Local,ICGC,55681
55628,2016-06-01,21:19:42.6,42.48 N,1.05 E,10,-0.6,Ml,Pallars Sobirà,Local,ICGC,55628
